==============================================================================
ReFS Directory Tree
==============================================================================
  Image:           win11refs2tspecials.raw
  ReFS version:    3.14
  Cluster size:    0x1000
  Objects:         230
  Start OID:       0x600
  Start name:      Root Directory

  Total entries:   1550 (217 directories, 1333 files, 109 ADS)

  Type  OID          Attrs            Size Modified             Path
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:33  testspecials/hardlink_alpha_915629.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/hardlink_archive_151069.lnk
  FILE  (non-res)    Archive             0 2026-05-16 16:36:16  testspecials/hardlink_draft_507334.lnk
  FILE  (non-res)    Archive        293302 2026-05-16 16:34:53  testspecials/hardlink_mike_576693.csv
  FILE  (non-res)    Archive          6791 2026-05-16 16:36:00  testspecials/hardlink_output_565061.txt
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:29  testspecials/hardlink_quebec_133239.lnk
  FILE  (non-res)    Archive        493090 2026-05-16 16:34:44  testspecials/hardlink_uniform_425955.csv
  FILE  (non-res)    Archive        391674 2026-05-16 16:37:00  testspecials/hardlink_yankee_419979.dat
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:37  testspecials/hotel_whiskey_430948.lnk
  FILE  (non-res)    Archive        148666 2026-05-16 16:36:21  testspecials/india_delta_830844.log
  FILE  (non-res)    Archive        123379 2026-05-16 16:34:33  testspecials/november_draft_655043.lnk
   ADS                                  47                      testspecials/november_draft_655043.lnk:hidden_5920
   ADS                                  47                      testspecials/november_draft_655043.lnk:hidden_4629
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:07  testspecials/symlink_gamma_119189.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:36:08  testspecials/symlink_index_352405.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:42  testspecials/symlink_oscar_411250.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:15  testspecials/symlink_quebec_150555.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:59  testspecials/symlink_record_238832.lnk
  FILE  (resident)   Archive             0 2026-05-16 16:36:32  testspecials/tango_lima_351713.tmp
   ADS                                  47                      testspecials/tango_lima_351713.tmp:hidden_8943
   ADS                                  47                      testspecials/tango_lima_351713.tmp:hidden_5230
   ADS                                  47                      testspecials/tango_lima_351713.tmp:hidden_4046
  FILE  (non-res)    Archive        197072 2026-05-16 16:36:23  testspecials/temp_gamma_969300.xml
   ADS                                  47                      testspecials/temp_gamma_969300.xml:hidden_9345
   ADS                                  47                      testspecials/temp_gamma_969300.xml:hidden_7989
   ADS                                  47                      testspecials/temp_gamma_969300.xml:hidden_2674
   ADS                                  47                      testspecials/temp_gamma_969300.xml:hidden_2162
  FILE  (non-res)    Archive        150307 2026-05-16 16:34:30  testspecials/victor_echo_265953.bak
  DIR   0x775        Directory             2026-05-16 16:40:45  testspecials2
  FILE  (non-res)    Archive        119857 2026-05-16 16:38:10  testspecials2/backup_draft_705865.log
  FILE  (resident)   Archive             0 2026-05-16 16:40:05  testspecials2/backup_whiskey_151615.bak
   ADS                                  47                      testspecials2/backup_whiskey_151615.bak:hidden_2817
  FILE  (non-res)    Archive        111602 2026-05-16 16:38:29  testspecials2/beta_foxtrot_228821.json
  FILE  (non-res)    Archive        444092 2026-05-16 16:38:03  testspecials2/delta_log_990456.ini
  FILE  (non-res)    Archive         96978 2026-05-16 16:39:21  testspecials2/delta_papa_312447.json
  DIR   0x779        Directory             2026-05-16 16:40:22  testspecials2/dir_kilo_616914
  FILE  (non-res)    Archive        166308 2026-05-16 16:37:44  testspecials2/dir_kilo_616914/audit_delta_706583.json
   ADS                                  47                      testspecials2/dir_kilo_616914/audit_delta_706583.json:hidden_3629
   ADS                                  47                      testspecials2/dir_kilo_616914/audit_delta_706583.json:hidden_3314
  FILE  (non-res)    Archive        304001 2026-05-16 16:40:16  testspecials2/dir_kilo_616914/delta_audit_215784.md
  DIR   0x78b        Directory             2026-05-16 16:40:23  testspecials2/dir_kilo_616914/dir_backup_630871
  FILE  (non-res)    Archive         90060 2026-05-16 16:39:19  testspecials2/dir_kilo_616914/dir_backup_630871/alpha_delta_986365.bak
   ADS                                  47                      testspecials2/dir_kilo_616914/dir_backup_630871/alpha_delta_986365.bak:hidden_4071
  FILE  (non-res)    Archive        433993 2026-05-16 16:39:25  testspecials2/dir_kilo_616914/dir_backup_630871/alpha_sync_934987.bak
   ADS                                  47                      testspecials2/dir_kilo_616914/dir_backup_630871/alpha_sync_934987.bak:hidden_8724
   ADS                                  47                      testspecials2/dir_kilo_616914/dir_backup_630871/alpha_sync_934987.bak:hidden_7109
  FILE  (non-res)    Archive        318792 2026-05-16 16:39:15  testspecials2/dir_kilo_616914/dir_backup_630871/backup_data_703570.txt
  FILE  (non-res)    Archive        336341 2026-05-16 16:38:56  testspecials2/dir_kilo_616914/dir_backup_630871/config_beta_363738.log
  FILE  (non-res)    Archive        300868 2026-05-16 16:37:44  testspecials2/dir_kilo_616914/dir_backup_630871/gamma_tango_178044.dat
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:39  testspecials2/dir_kilo_616914/dir_backup_630871/hardlink_alpha_760694.lnk
  FILE  (non-res)    Archive        170052 2026-05-16 16:40:25  testspecials2/dir_kilo_616914/dir_backup_630871/hardlink_cache_865974.xml
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:27  testspecials2/dir_kilo_616914/dir_backup_630871/hardlink_foxtrot_281812.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:43  testspecials2/dir_kilo_616914/dir_backup_630871/hardlink_hotel_731581.lnk
  FILE  (non-res)    Archive         88589 2026-05-16 16:40:09  testspecials2/dir_kilo_616914/dir_backup_630871/hardlink_lima_842582.json
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:14  testspecials2/dir_kilo_616914/dir_backup_630871/hardlink_temp_113223.lnk
  FILE  (non-res)    Archive        293997 2026-05-16 16:40:48  testspecials2/dir_kilo_616914/dir_backup_630871/hardlink_whiskey_549936.md
  FILE  (non-res)    Archive        359972 2026-05-16 16:39:58  testspecials2/dir_kilo_616914/dir_backup_630871/hotel_tango_211756.txt
   ADS                                  47                      testspecials2/dir_kilo_616914/dir_backup_630871/hotel_tango_211756.txt:hidden_8658
   ADS                                  47                      testspecials2/dir_kilo_616914/dir_backup_630871/hotel_tango_211756.txt:hidden_6796
  FILE  (non-res)    Archive        251478 2026-05-16 16:40:20  testspecials2/dir_kilo_616914/dir_backup_630871/kilo_draft_266948.cfg
   ADS                                  47                      testspecials2/dir_kilo_616914/dir_backup_630871/kilo_draft_266948.cfg:hidden_3401
  FILE  (non-res)    Archive         88313 2026-05-16 16:39:03  testspecials2/dir_kilo_616914/dir_backup_630871/sierra_kilo_783752.tmp
   ADS                                  47                      testspecials2/dir_kilo_616914/dir_backup_630871/sierra_kilo_783752.tmp:hidden_4719
   ADS                                  47                      testspecials2/dir_kilo_616914/dir_backup_630871/sierra_kilo_783752.tmp:hidden_2781
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:29  testspecials2/dir_kilo_616914/dir_backup_630871/symlink_log_111325.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:17  testspecials2/dir_kilo_616914/dir_backup_630871/symlink_mike_131286.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:47  testspecials2/dir_kilo_616914/dir_backup_630871/symlink_zulu_906328.lnk
  FILE  (non-res)    Archive        170052 2026-05-16 16:38:42  testspecials2/dir_kilo_616914/dir_backup_630871/trace_foxtrot_918703.xml
  FILE  (non-res)    Archive        241510 2026-05-16 16:38:58  testspecials2/dir_kilo_616914/dir_backup_630871/trace_index_996981.txt
  FILE  (non-res)    Archive         88573 2026-05-16 16:39:44  testspecials2/dir_kilo_616914/dir_backup_630871/whiskey_record_671284.bak
  FILE  (non-res)    Archive        445093 2026-05-16 16:38:58  testspecials2/dir_kilo_616914/dir_backup_630871/zulu_quebec_328445.txt
  DIR   0x7b3        Directory             2026-05-16 16:39:41  testspecials2/dir_kilo_616914/dir_hotel_911814
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:21  testspecials2/dir_kilo_616914/dir_hotel_911814/hardlink_lima_651828.lnk
  FILE  (non-res)    Archive        170052 2026-05-16 16:40:25  testspecials2/dir_kilo_616914/dir_hotel_911814/hardlink_uniform_712558.xml
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:41  testspecials2/dir_kilo_616914/dir_hotel_911814/symlink_delta_795625.lnk
  DIR   0x7af        Directory             2026-05-16 16:40:31  testspecials2/dir_kilo_616914/dir_index_179689
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:31  testspecials2/dir_kilo_616914/dir_index_179689/beta_backup_157301.lnk
  DIR   0x7d5        Directory             2026-05-16 16:40:25  testspecials2/dir_kilo_616914/dir_index_179689/dir_tango_926300
  DIR   0x7df        Directory             2026-05-16 16:40:25  testspecials2/dir_kilo_616914/dir_index_179689/dir_tango_926300/dir_oscar_842965
  DIR   0x7bb        Directory             2026-05-16 16:40:29  testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638
  FILE  (non-res)    Archive        295164 2026-05-16 16:40:29  testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638/archive_quebec_669625.bin
  DIR   0x7cd        Directory             2026-05-16 16:39:36  testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638/dir_draft_109930
  FILE  (non-res)    Archive        191037 2022-10-13 16:40:23  testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638/hardlink_log_206798.log
  FILE  (non-res)    Archive        246205 2026-05-16 16:39:10  testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638/india_india_383696.txt
  FILE  (non-res)    Archive        514412 2026-05-16 16:40:12  testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638/november_mike_462351.txt
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:39  testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638/symlink_tango_548400.lnk
  FILE  (non-res)    Archive        378703 2026-05-16 16:39:06  testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638/yankee_victor_329544.md
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:36  testspecials2/dir_kilo_616914/dir_index_179689/hardlink_echo_988970.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:46  testspecials2/dir_kilo_616914/dir_index_179689/hardlink_sierra_213109.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:14  testspecials2/dir_kilo_616914/dir_index_179689/hardlink_sync_103993.lnk
  FILE  (non-res)    Archive        432746 2026-05-16 16:40:28  testspecials2/dir_kilo_616914/dir_index_179689/hotel_zulu_522360.txt
   ADS                                  47                      testspecials2/dir_kilo_616914/dir_index_179689/hotel_zulu_522360.txt:hidden_5379
  FILE  (non-res)    Archive        394747 2026-05-16 16:38:43  testspecials2/dir_kilo_616914/dir_index_179689/report_oscar_420788.ini
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:52  testspecials2/dir_kilo_616914/dir_index_179689/symlink_alpha_258108.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:24  testspecials2/dir_kilo_616914/dir_index_179689/symlink_mike_374290.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:32  testspecials2/dir_kilo_616914/dir_index_179689/symlink_quebec_297144.lnk
  FILE  (non-res)    Archive        473047 2026-05-16 16:38:55  testspecials2/dir_kilo_616914/dir_index_179689/yankee_sync_699381.json
  DIR   0x7c3        Directory             2026-05-16 16:40:41  testspecials2/dir_kilo_616914/dir_india_415253
  FILE  (non-res)    Archive        352807 2026-05-16 16:40:39  testspecials2/dir_kilo_616914/dir_india_415253/beta_kilo_190224.csv
  DIR   0x7e3        Directory             2026-05-16 16:40:41  testspecials2/dir_kilo_616914/dir_india_415253/dir_mike_263801
  FILE  (non-res)    Archive        308051 2026-05-16 16:38:13  testspecials2/dir_kilo_616914/dir_india_415253/hardlink_draft_118833.log
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:51  testspecials2/dir_kilo_616914/dir_india_415253/hardlink_tango_391027.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:13  testspecials2/dir_kilo_616914/dir_india_415253/symlink_archive_783446.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:23  testspecials2/dir_kilo_616914/dir_india_415253/symlink_index_184871.lnk
  DIR   0x7c7        Directory             2026-05-16 16:40:26  testspecials2/dir_kilo_616914/dir_kilo_696708
  FILE  (non-res)    Archive         72750 2026-05-16 16:39:25  testspecials2/dir_kilo_616914/dir_kilo_696708/archive_sync_935692.tmp
  FILE  (non-res)    Archive         67506 2026-05-16 16:40:26  testspecials2/dir_kilo_616914/dir_kilo_696708/index_oscar_794598.json
  FILE  (non-res)    Archive         57675 2026-05-16 16:40:09  testspecials2/dir_kilo_616914/dir_kilo_696708/quebec_sync_926164.dat
  DIR   0x7bd        Directory             2026-05-16 16:40:44  testspecials2/dir_kilo_616914/dir_papa_668661
  DIR   0x7c4        Directory             2026-05-16 16:40:34  testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437
  FILE  (non-res)    Archive        220371 2026-05-16 16:39:52  testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437/data_cache_312517.md
  DIR   0x7e2        Directory             2026-05-16 16:40:34  testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437/dir_index_772175
  FILE  (non-res)    Archive        449707 2026-05-16 16:38:06  testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437/echo_log_679858.csv
  FILE  (non-res)    Archive        235461 2026-05-16 16:38:32  testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437/hardlink_yankee_176834.bak
  FILE  (non-res)    Archive        382995 2026-05-16 16:39:07  testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437/sierra_zulu_521435.txt
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:08  testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437/symlink_log_249337.lnk
  DIR   0x7e0        Directory             2026-05-16 16:40:31  testspecials2/dir_kilo_616914/dir_papa_668661/dir_victor_861148
  FILE  (resident)   Archive           162 2026-05-16 16:39:07  testspecials2/dir_kilo_616914/dir_papa_668661/gamma_victor_344355.bak
  FILE  (non-res)    Archive        111602 2026-05-16 16:38:29  testspecials2/dir_kilo_616914/dir_papa_668661/hardlink_backup_450942.json
  FILE  (non-res)    Archive        210671 2026-05-16 16:37:44  testspecials2/dir_kilo_616914/dir_papa_668661/hardlink_index_890260.md
  FILE  (non-res)    Archive        191037 2022-10-13 16:40:23  testspecials2/dir_kilo_616914/dir_papa_668661/hardlink_romeo_734888.log
  FILE  (non-res)    Archive        503630 2026-05-16 16:40:13  testspecials2/dir_kilo_616914/dir_papa_668661/hardlink_yankee_409360.log
  FILE  (non-res)    Archive        279159 2026-05-16 16:40:44  testspecials2/dir_kilo_616914/dir_papa_668661/temp_mike_546971.csv
  DIR   0x78a        Directory             2026-05-16 16:40:36  testspecials2/dir_kilo_616914/dir_victor_389261
